cell_id,nhit_bin,predE_bin,selected_events,grid_events,out_of_grid_events,source_masked_events,source_masked_fraction,live_time_days,median_rate_hz,mean_rate_hz,r_opt_deg,sigma_deg,containment_r_opt,B_on,N_off,alpha,max_p_on,on_pixels,off_pixels,off_counts,fiducial_events,edge_diagnostic_events,background_mode,background_method,r_opt_large_warning,r_opt_extreme_warning,background_form,annulus_inner_deg,annulus_outer_deg,surface_fit_chi2,surface_fit_ndof,surface_condition_number,annulus_residual_rms
65,"[1100,2000)","[3.5,3.75)",21507,3498,18009,173,0.11898211829436038,43.47639258630079,0.0,0.005725489082770537,1.5800000429153442,1.0,0.7129790186882019,66.07755623175146,,,0.0,788,5648,876.0,1454,1372,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,607.4091428309675,5642,65.39638359881819,0.40862969154512846
66,"[1100,2000)","[3.75,4.0)",51102,8127,42975,14,0.004202942059441609,43.47639258630079,0.0,0.013604126242978565,0.2172287553548813,0.1374865472316742,0.7136972546577454,0.5036050461743868,,,0.0,16,3760,1005.0,3331,3169,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,626.1689112193549,3754,23.09892849371405,0.6038748752422807
67,"[1100,2000)","[4.0,4.25)",46341,7063,39278,7,0.0024297119055883376,43.47639258630079,0.0,0.012336675946653159,0.23240472376346588,0.1470915973186493,0.7426062822341919,0.34075308512599234,,,0.0,16,3760,898.0,2881,2733,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,544.4703919527717,3754,23.137748838885827,0.5299363539186861
68,"[1100,2000)","[4.25,4.5)",25304,3583,21721,3,0.0021201413427561835,43.47639258630079,0.0,0.006736307981142218,0.29243433475494385,0.1850850135087967,0.8714531660079956,0.16423360325340047,,,0.0,32,3760,411.0,1415,1437,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,303.49909358237244,3754,23.254944928880125,0.34024978318498555
69,"[1100,2000)","[4.5,4.75)",10148,1393,8755,4,0.0071174377224199285,43.47639258630079,0.0,0.002701551272234873,0.5586923360824585,0.35360273718833923,0.7991706728935242,1.5163908827192816,,,0.0,96,3760,152.0,562,542,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,134.68758335919148,3754,23.28929114590123,0.20537893921219924
70,"[1100,2000)","[4.75,5.0)",3881,515,3366,17,0.08994708994708994,43.47639258630079,0.0,0.0010331809703925446,1.5800000429153442,1.0,0.7129790186882019,10.16600347142754,,,0.0,788,5648,122.0,189,226,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,113.58744381524923,5642,65.45988626753068,0.14734395030992262
71,"[1100,2000)","[5,6)",1640,190,1450,8,0.12903225806451613,43.47639258630079,0.0,0.00043659283469306187,1.5800000429153442,1.0,0.7129790186882019,5.724003139497844,,,0.0,788,5648,42.0,62,89,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,40.97776344786551,5642,65.46977934714556,0.08717059218474428
72,"[1100,2000)",>=6,0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
73,"[2000,3000)","[2,2.5)",0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
74,"[2000,3000)","[2.5,3)",0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
75,"[2000,3000)","[3,3.25)",0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
