source_file_id,status,yyyymm,relative_path,obs_path,time_path,event_entries,time_entries,common_entries,entry_mismatch,selected_rows,parquet_relative_path,matched_mjd_min,matched_mjd_max,matched_mjd_start_utc_yyyymm,matched_mjd_end_utc_yyyymm,matched_span_seconds,matched_gap_count,matched_gap_seconds,rough_live_time_seconds,selected_mjd_min,selected_mjd_max
32,processed,202201,0102/Esg20220102_09.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_09.time.root,28677,28677,28677,False,19329,obs_events/yyyymm=202201/part-000032.parquet,59581.0416513,59581.0832529,202201,202201,3594.37588085,6,516.253612004,3078.12226885,59581.0416513,59581.0832523
33,processed,202201,0102/Esg20220102_10.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_10.time.root,22670,22670,22670,False,14950,obs_events/yyyymm=202201/part-000033.parquet,59581.0836811,59581.1248582,202201,202201,3557.69381393,6,517.465290078,3040.22852385,59581.0836811,59581.1248582
34,processed,202201,0102/Esg20220102_11.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_11.time.root,22455,22455,22455,False,14870,obs_events/yyyymm=202201/part-000034.parquet,59581.1252934,59581.1663504,202201,202201,3547.32685962,5,431.445734273,3115.88112535,59581.1252934,59581.1663504
35,processed,202201,0102/Esg20220102_12.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_12.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_12.time.root,22849,22849,22849,False,15261,obs_events/yyyymm=202201/part-000035.parquet,59581.1668471,59581.208212,202201,202201,3573.92872889,5,427.717494965,3146.21123392,59581.1668471,59581.208212
36,processed,202201,0102/Esg20220102_13.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_13.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_13.time.root,22546,22546,22546,False,14950,obs_events/yyyymm=202201/part-000036.parquet,59581.2086485,59581.2496866,202201,202201,3545.69350246,9,764.643669873,2781.04983259,59581.2086485,59581.2496866
37,processed,202201,0102/Esg20220102_14.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_14.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_14.time.root,747,747,747,False,516,obs_events/yyyymm=202201/part-000037.parquet,59581.2501179,59581.2516501,202201,202201,132.374968473,2,211.567412596,0,59581.2501179,59581.2516501
38,processed,202201,0102/Esg20220102_16.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_16.time.root,6628,6628,6628,False,4369,obs_events/yyyymm=202201/part-000038.parquet,59581.360092,59581.3747767,202201,202201,1268.75836537,3,504.546476877,764.211888495,59581.360092,59581.3747767
39,processed,202201,0102/Esg20220102_17.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_17.time.root,23150,23150,23150,False,15258,obs_events/yyyymm=202201/part-000039.parquet,59581.3751983,59581.4163026,202201,202201,3551.41460462,5,463.012338476,3088.40226615,59581.3751983,59581.4163026
40,processed,202201,0102/Esg20220102_18.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_18.time.root,23639,23639,23639,False,15763,obs_events/yyyymm=202201/part-000040.parquet,59581.416788,59581.45827,202201,202201,3584.04414123,5,418.192039942,3165.85210129,59581.416788,59581.45827
41,processed,202201,0102/Esg20220102_19.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_19.time.root,22748,22748,22748,False,15070,obs_events/yyyymm=202201/part-000041.parquet,59581.4586957,59581.4996235,202201,202201,3536.1546674,7,593.382081203,2942.7725862,59581.4586957,59581.4996235
42,processed,202201,0102/Esg20220102_20.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_20.time.root,29277,29277,29277,False,19515,obs_events/yyyymm=202201/part-000042.parquet,59581.5000478,59581.5415537,202201,202201,3586.11138384,3,254.329849756,3331.78153408,59581.5000478,59581.5415536
43,processed,202201,0102/Esg20220102_21.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_21.time.root,55809,55809,55809,False,37848,obs_events/yyyymm=202201/part-000043.parquet,59581.5419909,59581.5832346,202201,202201,3563.45403024,3,255.048827827,3308.40520242,59581.5419909,59581.5832345
44,processed,202201,0102/Esg20220102_22.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_22.time.root,119756,119756,119756,False,80854,obs_events/yyyymm=202201/part-000044.parquet,59581.5836652,59581.6248766,202201,202201,3560.67122624,11,1011.18424195,2549.48698429,59581.5836652,59581.6248766
45,processed,202201,0102/Esg20220102_23.root,/mnt/mydisk/WCDA_observation_eval/0102/Esg20220102_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0102/Esg20220102_23.time.root,286588,286588,286588,False,182062,obs_events/yyyymm=202201/part-000045.parquet,59581.6252888,59581.6664744,202201,202201,3558.43724494,6,491.359637445,3067.0776075,59581.6252888,59581.6664744
46,processed,202201,0103/Esg20220103_00.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_00.time.root,307580,307580,307580,False,194887,obs_events/yyyymm=202201/part-000046.parquet,59581.6668538,59581.7078952,202201,202201,3545.97457303,4,326.397368987,3219.57720404,59581.6668538,59581.7078952
47,processed,202201,0103/Esg20220103_01.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_01.time.root,143465,143465,143465,False,97442,obs_events/yyyymm=202201/part-000047.parquet,59581.708301,59581.7498186,202201,202201,3587.11625542,4,333.068059897,3254.04819553,59581.708301,59581.7498186
48,processed,202201,0103/Esg20220103_02.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_02.time.root,84970,84970,84970,False,58504,obs_events/yyyymm=202201/part-000048.parquet,59581.7502487,59581.7912375,202201,202201,3541.43268142,5,420.376833715,3121.05584771,59581.7502487,59581.7912375
49,processed,202201,0103/Esg20220103_03.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_03.time.root,95501,95501,95501,False,65278,obs_events/yyyymm=202201/part-000049.parquet,59581.7916909,59581.8331015,202201,202201,3577.87883068,6,546.123459167,3031.75537151,59581.7916909,59581.8331015
50,processed,202201,0103/Esg20220103_04.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_04.time.root,184713,184713,184713,False,122809,obs_events/yyyymm=202201/part-000050.parquet,59581.8335557,59581.8748655,202201,202201,3569.17053766,6,495.457803458,3073.7127342,59581.8335557,59581.8748655
51,processed,202201,0103/Esg20220103_05.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_05.time.root,289084,289084,289084,False,183353,obs_events/yyyymm=202201/part-000051.parquet,59581.8752999,59581.916519,202201,202201,3561.3310924,6,487.403517659,3073.92757474,59581.8752999,59581.916519
52,processed,202201,0103/Esg20220103_06.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_06.time.root,202118,202118,202118,False,133471,obs_events/yyyymm=202201/part-000052.parquet,59581.9169596,59581.9580884,202201,202201,3553.52929467,5,409.693345847,3143.83594883,59581.9169597,59581.9580883
53,processed,202201,0103/Esg20220103_07.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_07.time.root,97703,97703,97703,False,66586,obs_events/yyyymm=202201/part-000053.parquet,59581.9585515,59581.9997059,202201,202201,3555.73931462,5,416.115597147,3139.62371747,59581.9585515,59581.9997059
54,processed,202201,0103/Esg20220103_08.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_08.time.root,49808,49808,49808,False,33915,obs_events/yyyymm=202201/part-000054.parquet,59582.0001682,59582.0413279,202201,202201,3556.19797362,5,462.129783793,3094.06818983,59582.0001682,59582.0413279
55,processed,202201,0103/Esg20220103_09.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_09.time.root,27906,27906,27906,False,18725,obs_events/yyyymm=202201/part-000055.parquet,59582.0418022,59582.0829751,202201,202201,3557.33620171,8,673.938842886,2883.39735882,59582.0418022,59582.0829751
56,processed,202201,0103/Esg20220103_10.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_10.time.root,23550,23550,23550,False,15735,obs_events/yyyymm=202201/part-000056.parquet,59582.0834432,59582.124701,202201,202201,3564.67902486,5,422.477902961,3142.2011219,59582.0834432,59582.124701
57,processed,202201,0103/Esg20220103_11.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_11.time.root,23641,23641,23641,False,15784,obs_events/yyyymm=202201/part-000057.parquet,59582.1251557,59582.1662945,202201,202201,3554.39495898,2,168.125482416,3386.26947657,59582.1251557,59582.1662945
58,processed,202201,0103/Esg20220103_12.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_12.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_12.time.root,23071,23071,23071,False,15313,obs_events/yyyymm=202201/part-000058.parquet,59582.1667596,59582.2078968,202201,202201,3554.2517856,7,632.209697622,2922.04208798,59582.1667596,59582.2078968
59,processed,202201,0103/Esg20220103_13.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_13.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_13.time.root,22696,22696,22696,False,15242,obs_events/yyyymm=202201/part-000059.parquet,59582.2083786,59582.2487621,202201,202201,3489.13320587,8,670.212323545,2818.92088233,59582.2083786,59582.2487621
60,processed,202201,0103/Esg20220103_16.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_16.time.root,8203,8203,8203,False,5402,obs_events/yyyymm=202201/part-000060.parquet,59582.3610338,59582.3745426,202201,202201,1167.1612242,0,0,1167.1612242,59582.3610338,59582.3745426
61,processed,202201,0103/Esg20220103_17.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_17.time.root,23745,23745,23745,False,15731,obs_events/yyyymm=202201/part-000061.parquet,59582.3750161,59582.4165795,202201,202201,3591.07503123,5,416.218169639,3174.85686159,59582.3750161,59582.4165795
62,processed,202201,0103/Esg20220103_18.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_18.time.root,24328,24328,24328,False,16246,obs_events/yyyymm=202201/part-000062.parquet,59582.4170457,59582.4581746,202201,202201,3553.53393846,1,83.5363509832,3469.99758747,59582.4170457,59582.4581746
63,processed,202201,0103/Esg20220103_19.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_19.time.root,24204,24204,24204,False,16056,obs_events/yyyymm=202201/part-000063.parquet,59582.4586237,59582.4999138,202201,202201,3567.4590182,3,250.996907288,3316.46211091,59582.4586238,59582.4999138
64,processed,202201,0103/Esg20220103_20.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_20.time.root,30170,30170,30170,False,20223,obs_events/yyyymm=202201/part-000064.parquet,59582.5003774,59582.5411558,202201,202201,3523.25365108,4,333.46608819,3189.78756289,59582.5003774,59582.5411558
65,processed,202201,0103/Esg20220103_21.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_21.time.root,58955,58955,58955,False,39826,obs_events/yyyymm=202201/part-000065.parquet,59582.5416332,59582.5828545,202201,202201,3561.51601961,5,415.326210461,3146.18980915,59582.5416332,59582.5828545
66,processed,202201,0103/Esg20220103_22.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_22.time.root,135033,135033,135033,False,90927,obs_events/yyyymm=202201/part-000066.parquet,59582.58332,59582.6245832,202201,202201,3565.14197057,6,494.789680699,3070.35228987,59582.58332,59582.6245832
67,processed,202201,0103/Esg20220103_23.root,/mnt/mydisk/WCDA_observation_eval/0103/Esg20220103_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0103/Esg20220103_23.time.root,306804,306804,306804,False,194467,obs_events/yyyymm=202201/part-000067.parquet,59582.6250389,59582.6662719,202201,202201,3562.53404743,5,402.818348561,3159.71569887,59582.6250389,59582.6662719
68,processed,202201,0104/Esg20220104_00.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_00.time.root,296297,296297,296297,False,188377,obs_events/yyyymm=202201/part-000068.parquet,59582.6666998,59582.7079155,202201,202201,3561.03736914,8,642.162735318,2918.87463382,59582.6666998,59582.7079155
69,processed,202201,0104/Esg20220104_01.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_01.time.root,139533,139533,139533,False,94723,obs_events/yyyymm=202201/part-000069.parquet,59582.7083613,59582.7495617,202201,202201,3559.7111203,2,164.258041489,3395.45307881,59582.7083613,59582.7495617
70,processed,202201,0104/Esg20220104_02.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_02.time.root,87740,87740,87740,False,60013,obs_events/yyyymm=202201/part-000070.parquet,59582.7500302,59582.7913553,202201,202201,3570.48625611,1,81.796682789,3488.68957332,59582.7500302,59582.7913553
71,processed,202201,0104/Esg20220104_03.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_03.time.root,103121,103121,103121,False,70622,obs_events/yyyymm=202201/part-000071.parquet,59582.7918012,59582.8331449,202201,202201,3572.099073,3,245.4662845,3326.6327885,59582.7918012,59582.8331449
72,processed,202201,0104/Esg20220104_04.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_04.time.root,196570,196570,196570,False,129912,obs_events/yyyymm=202201/part-000072.parquet,59582.8335868,59582.8748442,202201,202201,3564.63834664,6,480.100470618,3084.53787602,59582.8335868,59582.8748442
73,processed,202201,0104/Esg20220104_05.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_05.time.root,297575,297575,297575,False,189468,obs_events/yyyymm=202201/part-000073.parquet,59582.8752528,59582.9162971,202201,202201,3546.23146034,5,393.988487357,3152.24297298,59582.8752528,59582.9162971
74,processed,202201,0104/Esg20220104_06.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_06.time.root,198859,198859,198859,False,131767,obs_events/yyyymm=202201/part-000074.parquet,59582.916694,59582.9578675,202201,202201,3557.39561787,6,482.253069081,3075.14254879,59582.916694,59582.9578675
75,processed,202201,0104/Esg20220104_07.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_07.time.root,95639,95639,95639,False,65018,obs_events/yyyymm=202201/part-000075.parquet,59582.958287,59582.9995631,202201,202201,3566.25400688,12,980.997547531,2585.25645935,59582.9582871,59582.9995631
76,processed,202201,0104/Esg20220104_08.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_08.time.root,49736,49736,49736,False,33805,obs_events/yyyymm=202201/part-000076.parquet,59583.0000009,59583.0414317,202201,202201,3579.61566872,7,577.772351447,3001.84331727,59583.0000009,59583.0414317
77,processed,202201,0104/Esg20220104_09.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_09.time.root,28847,28847,28847,False,19354,obs_events/yyyymm=202201/part-000077.parquet,59583.041861,59583.0828561,202201,202201,3541.98362203,6,538.650426501,3003.33319553,59583.041861,59583.0828561
78,processed,202201,0104/Esg20220104_10.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_10.time.root,24479,24479,24479,False,16244,obs_events/yyyymm=202201/part-000078.parquet,59583.0833332,59583.1248597,202201,202201,3587.88721471,8,665.846438077,2922.04077663,59583.0833332,59583.1248597
79,processed,202201,0104/Esg20220104_11.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_11.time.root,25151,25151,25151,False,16678,obs_events/yyyymm=202201/part-000079.parquet,59583.125325,59583.1663226,202201,202201,3542.19464986,3,248.670954932,3293.52369492,59583.125325,59583.1663226
80,processed,202201,0104/Esg20220104_12.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_12.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_12.time.root,24669,24669,24669,False,16309,obs_events/yyyymm=202201/part-000080.parquet,59583.1667993,59583.2081886,202201,202201,3576.03566903,5,456.165801105,3119.86986792,59583.1667993,59583.2081886
81,processed,202201,0104/Esg20220104_13.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_13.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_13.time.root,22638,22638,22638,False,15013,obs_events/yyyymm=202201/part-000081.parquet,59583.2086604,59583.246516,202201,202201,3270.71786535,6,494.646907761,2776.07095758,59583.2086604,59583.246516
82,processed,202201,0104/Esg20220104_16.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_16.time.root,10234,10234,10234,False,6787,obs_events/yyyymm=202201/part-000082.parquet,59583.3550377,59583.3747715,202201,202201,1704.99918277,3,497.147583822,1207.85159895,59583.3550377,59583.3747715
83,processed,202201,0104/Esg20220104_17.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_17.time.root,24891,24891,24891,False,16544,obs_events/yyyymm=202201/part-000083.parquet,59583.3752257,59583.4163035,202201,202201,3549.11830786,4,332.372439676,3216.74586819,59583.3752257,59583.4163035
84,processed,202201,0104/Esg20220104_18.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_18.time.root,25078,25078,25078,False,16602,obs_events/yyyymm=202201/part-000084.parquet,59583.4167641,59583.4580059,202201,202201,3563.29059822,4,333.907316183,3229.38328204,59583.4167641,59583.4580058
85,processed,202201,0104/Esg20220104_19.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_19.time.root,24595,24595,24595,False,16320,obs_events/yyyymm=202201/part-000085.parquet,59583.4584412,59583.4995361,202201,202201,3550.59811841,6,504.765802156,3045.83231625,59583.4584412,59583.4995361
86,processed,202201,0104/Esg20220104_20.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_20.time.root,32450,32450,32450,False,21735,obs_events/yyyymm=202201/part-000086.parquet,59583.4999792,59583.5413106,202201,202201,3571.03472489,4,338.041038858,3232.99368604,59583.4999792,59583.5413106
87,processed,202201,0104/Esg20220104_21.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_21.time.root,64045,64045,64045,False,43499,obs_events/yyyymm=202201/part-000087.parquet,59583.5417569,59583.5831603,202201,202201,3577.25246551,6,505.822423613,3071.4300419,59583.5417569,59583.5831603
88,processed,202201,0104/Esg20220104_22.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_22.time.root,140994,140994,140994,False,94803,obs_events/yyyymm=202201/part-000088.parquet,59583.5836003,59583.624602,202201,202201,3542.54404635,8,669.577509421,2872.96653693,59583.5836003,59583.624602
89,processed,202201,0104/Esg20220104_23.root,/mnt/mydisk/WCDA_observation_eval/0104/Esg20220104_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0104/Esg20220104_23.time.root,311730,311730,311730,False,197441,obs_events/yyyymm=202201/part-000089.parquet,59583.6250285,59583.6665157,202201,202201,3584.49028081,4,326.620625169,3257.86965564,59583.6250285,59583.6665157
90,processed,202201,0105/Esg20220105_00.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_00.time.root,288170,288170,288170,False,184825,obs_events/yyyymm=202201/part-000090.parquet,59583.6669251,59583.7082922,202201,202201,3574.12229616,4,327.08277062,3247.03952554,59583.6669251,59583.7082921
91,processed,202201,0105/Esg20220105_01.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_01.time.root,131826,131826,131826,False,89886,obs_events/yyyymm=202201/part-000091.parquet,59583.7082967,59583.7495423,202201,202201,3563.62553467,6,499.54486764,3064.08066703,59583.7082967,59583.7495423
92,processed,202201,0105/Esg20220105_02.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_02.time.root,84432,84432,84432,False,58014,obs_events/yyyymm=202201/part-000092.parquet,59583.7499838,59583.7912384,202201,202201,3564.39346327,8,668.676830339,2895.71663293,59583.7499838,59583.7912384
93,processed,202201,0105/Esg20220105_03.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_03.time.root,103752,103752,103752,False,70688,obs_events/yyyymm=202201/part-000093.parquet,59583.7916794,59583.833286,202201,202201,3594.80624779,6,542.095535807,3052.71071198,59583.7916794,59583.833286
94,processed,202201,0105/Esg20220105_04.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_04.time.root,208365,208365,208365,False,136977,obs_events/yyyymm=202201/part-000094.parquet,59583.8333031,59583.8749282,202201,202201,3596.40498434,4,330.024467222,3266.38051711,59583.8333031,59583.8749282
95,processed,202201,0105/Esg20220105_05.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_05.time.root,295117,295117,295117,False,187938,obs_events/yyyymm=202201/part-000095.parquet,59583.8753426,59583.9165164,202201,202201,3557.41523216,3,243.00540844,3314.40982372,59583.8753426,59583.9165164
96,processed,202201,0105/Esg20220105_06.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_06.time.root,193266,193266,193266,False,128634,obs_events/yyyymm=202201/part-000096.parquet,59583.9169391,59583.9581342,202201,202201,3559.25137061,1,83.1338838441,3476.11748676,59583.9169391,59583.9581342
97,processed,202201,0105/Esg20220105_07.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_07.time.root,93970,93970,93970,False,64366,obs_events/yyyymm=202201/part-000097.parquet,59583.9585799,59583.9998571,202201,202201,3566.34813985,3,292.73863798,3273.60950187,59583.9585799,59583.9998571
98,processed,202201,0105/Esg20220105_08.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_08.time.root,48035,48035,48035,False,32705,obs_events/yyyymm=202201/part-000098.parquet,59584.0003211,59584.0416202,202201,202201,3568.24596324,3,252.950147423,3315.29581582,59584.0003211,59584.0416202
99,processed,202201,0105/Esg20220105_09.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_09.time.root,28152,28152,28152,False,19014,obs_events/yyyymm=202201/part-000099.parquet,59584.0416383,59584.0828655,202201,202201,3562.02592368,5,421.747003309,3140.27892037,59584.0416384,59584.0828655
100,processed,202201,0105/Esg20220105_10.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_10.time.root,24692,24692,24692,False,16485,obs_events/yyyymm=202201/part-000100.parquet,59584.0833269,59584.1246805,202201,202201,3572.95351415,3,254.647509847,3318.3060043,59584.0833269,59584.1246805
101,processed,202201,0105/Esg20220105_11.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_11.time.root,24298,24298,24298,False,16110,obs_events/yyyymm=202201/part-000101.parquet,59584.1251516,59584.1664786,202201,202201,3570.65307777,7,592.599675595,2978.05340218,59584.1251516,59584.1664786
102,processed,202201,0105/Esg20220105_12.root,/mnt/mydisk/WCDA_observation_eval/0105/Esg20220105_12.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0105/Esg20220105_12.time.root,24254,24254,24254,False,16218,obs_events/yyyymm=202201/part-000102.parquet,59584.1669414,59584.2080155,202201,202201,3548.79558594,5,419.975365489,3128.82022045,59584.1669415,59584.2080155
