scope,yyyymm,source_file_id,step,count
file,202202,673,after_match_status,26997
file,202202,673,after_pincness,26997
file,202202,673,after_fitstat,26997
file,202202,673,after_theta,26997
file,202202,673,after_dcedge,19151
file,202202,673,after_finite,19151
file,202202,673,after_cell_selection,17822
file,202202,674,input_entries,26941
file,202202,674,after_match_status,26941
file,202202,674,after_pincness,26941
file,202202,674,after_fitstat,26941
file,202202,674,after_theta,26941
file,202202,674,after_dcedge,18951
file,202202,674,after_finite,18951
file,202202,674,after_cell_selection,17643
file,202202,675,input_entries,31902
file,202202,675,after_match_status,31902
file,202202,675,after_pincness,31902
file,202202,675,after_fitstat,31902
file,202202,675,after_theta,31902
file,202202,675,after_dcedge,22503
file,202202,675,after_finite,22503
file,202202,675,after_cell_selection,21078
file,202202,676,input_entries,60740
file,202202,676,after_match_status,60740
file,202202,676,after_pincness,60740
file,202202,676,after_fitstat,60740
file,202202,676,after_theta,60740
file,202202,676,after_dcedge,42964
file,202202,676,after_finite,42964
file,202202,676,after_cell_selection,40920
file,202202,677,input_entries,134622
file,202202,677,after_match_status,134622
file,202202,677,after_pincness,134622
file,202202,677,after_fitstat,134622
file,202202,677,after_theta,134622
file,202202,677,after_dcedge,95161
file,202202,677,after_finite,95161
file,202202,677,after_cell_selection,90642
file,202202,678,input_entries,301712
file,202202,678,after_match_status,301712
file,202202,678,after_pincness,301712
file,202202,678,after_fitstat,301712
file,202202,678,after_theta,301712
file,202202,678,after_dcedge,214375
file,202202,678,after_finite,214375
file,202202,678,after_cell_selection,192285
file,202202,679,input_entries,330487
file,202202,679,after_match_status,330487
file,202202,679,after_pincness,330487
file,202202,679,after_fitstat,330487
file,202202,679,after_theta,330487
file,202202,679,after_dcedge,234895
file,202202,679,after_finite,234895
file,202202,679,after_cell_selection,208148
file,202202,680,input_entries,157887
file,202202,680,after_match_status,157887
file,202202,680,after_pincness,157887
file,202202,680,after_fitstat,157887
file,202202,680,after_theta,157887
file,202202,680,after_dcedge,112000
file,202202,680,after_finite,112000
file,202202,680,after_cell_selection,106104
file,202202,681,input_entries,93607
file,202202,681,after_match_status,93607
file,202202,681,after_pincness,93607
file,202202,681,after_fitstat,93607
file,202202,681,after_theta,93607
file,202202,681,after_dcedge,66262
file,202202,681,after_finite,66262
file,202202,681,after_cell_selection,63707
file,202202,682,input_entries,102813
file,202202,682,after_match_status,102813
file,202202,682,after_pincness,102813
file,202202,682,after_fitstat,102813
file,202202,682,after_theta,102813
file,202202,682,after_dcedge,72648
file,202202,682,after_finite,72648
file,202202,682,after_cell_selection,69735
file,202202,683,input_entries,189979
file,202202,683,after_match_status,189979
file,202202,683,after_pincness,189979
file,202202,683,after_fitstat,189979
file,202202,683,after_theta,189979
file,202202,683,after_dcedge,134513
file,202202,683,after_finite,134513
file,202202,683,after_cell_selection,125666
file,202202,684,input_entries,310412
file,202202,684,after_match_status,310412
file,202202,684,after_pincness,310412
file,202202,684,after_fitstat,310412
file,202202,684,after_theta,310412
file,202202,684,after_dcedge,219041
file,202202,684,after_finite,219041
file,202202,684,after_cell_selection,195847
file,202202,685,input_entries,222190
file,202202,685,after_match_status,222190
file,202202,685,after_pincness,222190
file,202202,685,after_fitstat,222190
file,202202,685,after_theta,222190
file,202202,685,after_dcedge,157216
file,202202,685,after_finite,157216
file,202202,685,after_cell_selection,145648
file,202202,686,input_entries,113158
file,202202,686,after_match_status,113158
file,202202,686,after_pincness,113158
file,202202,686,after_fitstat,113158
file,202202,686,after_theta,113158
file,202202,686,after_dcedge,80027
file,202202,686,after_finite,80027
file,202202,686,after_cell_selection,76641
file,202202,687,input_entries,57536
file,202202,687,after_match_status,57536
file,202202,687,after_pincness,57536
file,202202,687,after_fitstat,57536
file,202202,687,after_theta,57536
file,202202,687,after_dcedge,40655
file,202202,687,after_finite,40655
file,202202,687,after_cell_selection,38875
file,202202,688,input_entries,31581
file,202202,688,after_match_status,31581
file,202202,688,after_pincness,31581
file,202202,688,after_fitstat,31581
file,202202,688,after_theta,31581
file,202202,688,after_dcedge,22530
file,202202,688,after_finite,22530
file,202202,688,after_cell_selection,21157
file,202202,689,input_entries,26264
file,202202,689,after_match_status,26264
file,202202,689,after_pincness,26264
file,202202,689,after_fitstat,26264
file,202202,689,after_theta,26264
file,202202,689,after_dcedge,18536
file,202202,689,after_finite,18536
file,202202,689,after_cell_selection,17273
file,202202,690,input_entries,24593
file,202202,690,after_match_status,24593
file,202202,690,after_pincness,24593
file,202202,690,after_fitstat,24593
file,202202,690,after_theta,24593
file,202202,690,after_dcedge,17404
file,202202,690,after_finite,17404
file,202202,690,after_cell_selection,16195
file,202202,691,input_entries,25889
file,202202,691,after_match_status,25889
file,202202,691,after_pincness,25889
file,202202,691,after_fitstat,25889
file,202202,691,after_theta,25889
file,202202,691,after_dcedge,18319
file,202202,691,after_finite,18319
file,202202,691,after_cell_selection,17121
file,202202,692,input_entries,25633
file,202202,692,after_match_status,25633
file,202202,692,after_pincness,25633
file,202202,692,after_fitstat,25633
file,202202,692,after_theta,25633
file,202202,692,after_dcedge,18318
file,202202,692,after_finite,18318
file,202202,692,after_cell_selection,17096
file,202202,693,input_entries,148
file,202202,693,after_match_status,148
file,202202,693,after_pincness,148
file,202202,693,after_fitstat,148
file,202202,693,after_theta,148
file,202202,693,after_dcedge,106
file,202202,693,after_finite,106
file,202202,693,after_cell_selection,98
file,202202,694,input_entries,7833
file,202202,694,after_match_status,7833
file,202202,694,after_pincness,7833
file,202202,694,after_fitstat,7833
file,202202,694,after_theta,7833
file,202202,694,after_dcedge,5561
file,202202,694,after_finite,5561
file,202202,694,after_cell_selection,5179
file,202202,695,input_entries,25923
file,202202,695,after_match_status,25923
file,202202,695,after_pincness,25923
file,202202,695,after_fitstat,25923
file,202202,695,after_theta,25923
file,202202,695,after_dcedge,18399
file,202202,695,after_finite,18399
file,202202,695,after_cell_selection,17104
file,202202,696,input_entries,26953
file,202202,696,after_match_status,26953
file,202202,696,after_pincness,26953
file,202202,696,after_fitstat,26953
file,202202,696,after_theta,26953
file,202202,696,after_dcedge,19176
file,202202,696,after_finite,19176
file,202202,696,after_cell_selection,17854
file,202202,697,input_entries,25748
file,202202,697,after_match_status,25748
file,202202,697,after_pincness,25748
file,202202,697,after_fitstat,25748
file,202202,697,after_theta,25748
file,202202,697,after_dcedge,18260
file,202202,697,after_finite,18260
file,202202,697,after_cell_selection,16983
file,202202,698,input_entries,33250
file,202202,698,after_match_status,33250
file,202202,698,after_pincness,33250
file,202202,698,after_fitstat,33250
file,202202,698,after_theta,33250
file,202202,698,after_dcedge,23640
file,202202,698,after_finite,23640
file,202202,698,after_cell_selection,22165
file,202202,699,input_entries,62183
file,202202,699,after_match_status,62183
file,202202,699,after_pincness,62183
file,202202,699,after_fitstat,62183
file,202202,699,after_theta,62183
file,202202,699,after_dcedge,44044
file,202202,699,after_finite,44044
file,202202,699,after_cell_selection,42020
file,202202,700,input_entries,134832
file,202202,700,after_match_status,134832
file,202202,700,after_pincness,134832
file,202202,700,after_fitstat,134832
file,202202,700,after_theta,134832
file,202202,700,after_dcedge,95303
file,202202,700,after_finite,95303
file,202202,700,after_cell_selection,90430
file,202202,701,input_entries,304071
file,202202,701,after_match_status,304071
file,202202,701,after_pincness,304071
file,202202,701,after_fitstat,304071
file,202202,701,after_theta,304071
file,202202,701,after_dcedge,215824
file,202202,701,after_finite,215824
file,202202,701,after_cell_selection,192367
file,202202,702,input_entries,310193
file,202202,702,after_match_status,310193
file,202202,702,after_pincness,310193
file,202202,702,after_fitstat,310193
file,202202,702,after_theta,310193
file,202202,702,after_dcedge,220586
file,202202,702,after_finite,220586
file,202202,702,after_cell_selection,196360
file,202202,703,input_entries,138293
file,202202,703,after_match_status,138293
file,202202,703,after_pincness,138293
file,202202,703,after_fitstat,138293
file,202202,703,after_theta,138293
file,202202,703,after_dcedge,98181
file,202202,703,after_finite,98181
file,202202,703,after_cell_selection,93276
file,202202,704,input_entries,90948
file,202202,704,after_match_status,90948
file,202202,704,after_pincness,90948
file,202202,704,after_fitstat,90948
file,202202,704,after_theta,90948
file,202202,704,after_dcedge,64476
file,202202,704,after_finite,64476
file,202202,704,after_cell_selection,61979
file,202202,705,input_entries,103025
file,202202,705,after_match_status,103025
file,202202,705,after_pincness,103025
file,202202,705,after_fitstat,103025
file,202202,705,after_theta,103025
file,202202,705,after_dcedge,72994
file,202202,705,after_finite,72994
file,202202,705,after_cell_selection,70001
file,202202,706,input_entries,193276
file,202202,706,after_match_status,193276
file,202202,706,after_pincness,193276
file,202202,706,after_fitstat,193276
file,202202,706,after_theta,193276
file,202202,706,after_dcedge,136404
file,202202,706,after_finite,136404
file,202202,706,after_cell_selection,126887
file,202202,707,input_entries,295043
file,202202,707,after_match_status,295043
file,202202,707,after_pincness,295043
file,202202,707,after_fitstat,295043
file,202202,707,after_theta,295043
file,202202,707,after_dcedge,208311
file,202202,707,after_finite,208311
file,202202,707,after_cell_selection,186144
file,202202,708,input_entries,203473
file,202202,708,after_match_status,203473
file,202202,708,after_pincness,203473
file,202202,708,after_fitstat,203473
file,202202,708,after_theta,203473
file,202202,708,after_dcedge,143839
file,202202,708,after_finite,143839
file,202202,708,after_cell_selection,133726
file,202202,709,input_entries,101770
file,202202,709,after_match_status,101770
file,202202,709,after_pincness,101770
file,202202,709,after_fitstat,101770
file,202202,709,after_theta,101770
file,202202,709,after_dcedge,71850
file,202202,709,after_finite,71850
file,202202,709,after_cell_selection,68974
file,202202,710,input_entries,50872
file,202202,710,after_match_status,50872
file,202202,710,after_pincness,50872
file,202202,710,after_fitstat,50872
file,202202,710,after_theta,50872
file,202202,710,after_dcedge,36141
file,202202,710,after_finite,36141
file,202202,710,after_cell_selection,34406
file,202202,711,input_entries,29754
file,202202,711,after_match_status,29754
file,202202,711,after_pincness,29754
file,202202,711,after_fitstat,29754
file,202202,711,after_theta,29754
file,202202,711,after_dcedge,21209
file,202202,711,after_finite,21209
file,202202,711,after_cell_selection,19890
file,202202,712,input_entries,24649
file,202202,712,after_match_status,24649
file,202202,712,after_pincness,24649
file,202202,712,after_fitstat,24649
file,202202,712,after_theta,24649
file,202202,712,after_dcedge,17388
file,202202,712,after_finite,17388
file,202202,712,after_cell_selection,16140
file,202202,713,input_entries,23662
file,202202,713,after_match_status,23662
file,202202,713,after_pincness,23662
file,202202,713,after_fitstat,23662
file,202202,713,after_theta,23662
file,202202,713,after_dcedge,16772
file,202202,713,after_finite,16772
file,202202,713,after_cell_selection,15653
file,202202,714,input_entries,25266
file,202202,714,after_match_status,25266
file,202202,714,after_pincness,25266
file,202202,714,after_fitstat,25266
file,202202,714,after_theta,25266
file,202202,714,after_dcedge,17873
file,202202,714,after_finite,17873
file,202202,714,after_cell_selection,16559
file,202202,715,input_entries,23091
file,202202,715,after_match_status,23091
file,202202,715,after_pincness,23091
file,202202,715,after_fitstat,23091
file,202202,715,after_theta,23091
file,202202,715,after_dcedge,16414
file,202202,715,after_finite,16414
file,202202,715,after_cell_selection,15282
file,202202,716,input_entries,8936
file,202202,716,after_match_status,8936
file,202202,716,after_pincness,8936
file,202202,716,after_fitstat,8936
file,202202,716,after_theta,8936
file,202202,716,after_dcedge,6332
file,202202,716,after_finite,6332
file,202202,716,after_cell_selection,5911
file,202202,717,input_entries,25672
file,202202,717,after_match_status,25672
file,202202,717,after_pincness,25672
file,202202,717,after_fitstat,25672
file,202202,717,after_theta,25672
file,202202,717,after_dcedge,18257
file,202202,717,after_finite,18257
file,202202,717,after_cell_selection,17003
file,202202,718,input_entries,25435
file,202202,718,after_match_status,25435
file,202202,718,after_pincness,25435
file,202202,718,after_fitstat,25435
file,202202,718,after_theta,25435
file,202202,718,after_dcedge,18070
file,202202,718,after_finite,18070
file,202202,718,after_cell_selection,16880
file,202202,719,input_entries,25767
file,202202,719,after_match_status,25767
file,202202,719,after_pincness,25767
file,202202,719,after_fitstat,25767
file,202202,719,after_theta,25767
file,202202,719,after_dcedge,18262
file,202202,719,after_finite,18262
file,202202,719,after_cell_selection,16977
file,202202,720,input_entries,33248
file,202202,720,after_match_status,33248
file,202202,720,after_pincness,33248
file,202202,720,after_fitstat,33248
file,202202,720,after_theta,33248
file,202202,720,after_dcedge,23689
file,202202,720,after_finite,23689
file,202202,720,after_cell_selection,22214
file,202202,721,input_entries,64064
file,202202,721,after_match_status,64064
file,202202,721,after_pincness,64064
file,202202,721,after_fitstat,64064
file,202202,721,after_theta,64064
file,202202,721,after_dcedge,45480
file,202202,721,after_finite,45480
file,202202,721,after_cell_selection,43479
file,202202,722,input_entries,145306
file,202202,722,after_match_status,145306
file,202202,722,after_pincness,145306
file,202202,722,after_fitstat,145306
file,202202,722,after_theta,145306
file,202202,722,after_dcedge,102811
file,202202,722,after_finite,102811
file,202202,722,after_cell_selection,97374
file,202202,723,input_entries,303033
file,202202,723,after_match_status,303033
file,202202,723,after_pincness,303033
file,202202,723,after_fitstat,303033
file,202202,723,after_theta,303033
file,202202,723,after_dcedge,215165
file,202202,723,after_finite,215165
file,202202,723,after_cell_selection,191151
file,202202,724,input_entries,294712
file,202202,724,after_match_status,294712
file,202202,724,after_pincness,294712
file,202202,724,after_fitstat,294712
file,202202,724,after_theta,294712
file,202202,724,after_dcedge,209513
file,202202,724,after_finite,209513
file,202202,724,after_cell_selection,187272
file,202202,725,input_entries,139443
file,202202,725,after_match_status,139443
file,202202,725,after_pincness,139443
file,202202,725,after_fitstat,139443
file,202202,725,after_theta,139443
file,202202,725,after_dcedge,98811
file,202202,725,after_finite,98811
file,202202,725,after_cell_selection,94066
file,202202,726,input_entries,87077
file,202202,726,after_match_status,87077
file,202202,726,after_pincness,87077
file,202202,726,after_fitstat,87077
file,202202,726,after_theta,87077
file,202202,726,after_dcedge,61574
file,202202,726,after_finite,61574
file,202202,726,after_cell_selection,59170
file,202202,727,input_entries,105185
file,202202,727,after_match_status,105185
file,202202,727,after_pincness,105185
file,202202,727,after_fitstat,105185
file,202202,727,after_theta,105185
file,202202,727,after_dcedge,74300
file,202202,727,after_finite,74300
file,202202,727,after_cell_selection,71245
file,202202,728,input_entries,199883
file,202202,728,after_match_status,199883
file,202202,728,after_pincness,199883
file,202202,728,after_fitstat,199883
file,202202,728,after_theta,199883
file,202202,728,after_dcedge,141186
file,202202,728,after_finite,141186
file,202202,728,after_cell_selection,130960
file,202202,729,input_entries,286400
file,202202,729,after_match_status,286400
file,202202,729,after_pincness,286400
file,202202,729,after_fitstat,286400
file,202202,729,after_theta,286400
file,202202,729,after_dcedge,202246
file,202202,729,after_finite,202246
file,202202,729,after_cell_selection,181354
file,202202,730,input_entries,193733
file,202202,730,after_match_status,193733
file,202202,730,after_pincness,193733
file,202202,730,after_fitstat,193733
file,202202,730,after_theta,193733
file,202202,730,after_dcedge,136862
file,202202,730,after_finite,136862
file,202202,730,after_cell_selection,127895
file,202202,731,input_entries,97745
file,202202,731,after_match_status,97745
file,202202,731,after_pincness,97745
file,202202,731,after_fitstat,97745
file,202202,731,after_theta,97745
file,202202,731,after_dcedge,68947
file,202202,731,after_finite,68947
file,202202,731,after_cell_selection,66249
file,202202,732,input_entries,50617
file,202202,732,after_match_status,50617
file,202202,732,after_pincness,50617
file,202202,732,after_fitstat,50617
file,202202,732,after_theta,50617
file,202202,732,after_dcedge,35913
file,202202,732,after_finite,35913
file,202202,732,after_cell_selection,34227
file,202202,733,input_entries,29774
file,202202,733,after_match_status,29774
file,202202,733,after_pincness,29774
file,202202,733,after_fitstat,29774
file,202202,733,after_theta,29774
file,202202,733,after_dcedge,21257
file,202202,733,after_finite,21257
file,202202,733,after_cell_selection,19896
file,202202,734,input_entries,24723
file,202202,734,after_match_status,24723
file,202202,734,after_pincness,24723
file,202202,734,after_fitstat,24723
file,202202,734,after_theta,24723
file,202202,734,after_dcedge,17717
file,202202,734,after_finite,17717
file,202202,734,after_cell_selection,16454
file,202202,735,input_entries,24315
file,202202,735,after_match_status,24315
file,202202,735,after_pincness,24315
file,202202,735,after_fitstat,24315
file,202202,735,after_theta,24315
file,202202,735,after_dcedge,17195
file,202202,735,after_finite,17195
file,202202,735,after_cell_selection,16034
file,202202,736,input_entries,24218
file,202202,736,after_match_status,24218
file,202202,736,after_pincness,24218
file,202202,736,after_fitstat,24218
file,202202,736,after_theta,24218
file,202202,736,after_dcedge,17168
file,202202,736,after_finite,17168
file,202202,736,after_cell_selection,16023
file,202202,737,input_entries,21170
file,202202,737,after_match_status,21170
file,202202,737,after_pincness,21170
file,202202,737,after_fitstat,21170
file,202202,737,after_theta,21170
file,202202,737,after_dcedge,15068
file,202202,737,after_finite,15068
file,202202,737,after_cell_selection,14009
file,202202,738,input_entries,10876
file,202202,738,after_match_status,10876
file,202202,738,after_pincness,10876
file,202202,738,after_fitstat,10876
file,202202,738,after_theta,10876
file,202202,738,after_dcedge,7691
file,202202,738,after_finite,7691
file,202202,738,after_cell_selection,7159
file,202202,739,input_entries,25047
file,202202,739,after_match_status,25047
file,202202,739,after_pincness,25047
file,202202,739,after_fitstat,25047
file,202202,739,after_theta,25047
file,202202,739,after_dcedge,17707
file,202202,739,after_finite,17707
file,202202,739,after_cell_selection,16488
file,202202,740,input_entries,25262
file,202202,740,after_match_status,25262
file,202202,740,after_pincness,25262
file,202202,740,after_fitstat,25262
file,202202,740,after_theta,25262
file,202202,740,after_dcedge,17881
file,202202,740,after_finite,17881
file,202202,740,after_cell_selection,16630
file,202202,741,input_entries,24848
file,202202,741,after_match_status,24848
file,202202,741,after_pincness,24848
file,202202,741,after_fitstat,24848
file,202202,741,after_theta,24848
file,202202,741,after_dcedge,17607
file,202202,741,after_finite,17607
file,202202,741,after_cell_selection,16355
file,202202,742,input_entries,33873
file,202202,742,after_match_status,33873
file,202202,742,after_pincness,33873
file,202202,742,after_fitstat,33873
file,202202,742,after_theta,33873
file,202202,742,after_dcedge,24013
file,202202,742,after_finite,24013
file,202202,742,after_cell_selection,22511
file,202202,743,input_entries,67058
file,202202,743,after_match_status,67058
file,202202,743,after_pincness,67058
file,202202,743,after_fitstat,67058
file,202202,743,after_theta,67058
file,202202,743,after_dcedge,47145
file,202202,743,after_finite,47145
file,202202,743,after_cell_selection,45108
file,202202,744,input_entries,153573
file,202202,744,after_match_status,153573
file,202202,744,after_pincness,153573
file,202202,744,after_fitstat,153573
file,202202,744,after_theta,153573
file,202202,744,after_dcedge,108654
file,202202,744,after_finite,108654
file,202202,744,after_cell_selection,102502
file,202202,745,input_entries,308927
file,202202,745,after_match_status,308927
file,202202,745,after_pincness,308927
file,202202,745,after_fitstat,308927
file,202202,745,after_theta,308927
file,202202,745,after_dcedge,219618
file,202202,745,after_finite,219618
file,202202,745,after_cell_selection,194128
file,202202,746,input_entries,279249
file,202202,746,after_match_status,279249
file,202202,746,after_pincness,279249
file,202202,746,after_fitstat,279249
file,202202,746,after_theta,279249
file,202202,746,after_dcedge,198253
file,202202,746,after_finite,198253
file,202202,746,after_cell_selection,177959
file,202202,747,input_entries,130537
file,202202,747,after_match_status,130537
file,202202,747,after_pincness,130537
file,202202,747,after_fitstat,130537
file,202202,747,after_theta,130537
file,202202,747,after_dcedge,92437
file,202202,747,after_finite,92437
file,202202,747,after_cell_selection,88252
file,202202,748,input_entries,84550
file,202202,748,after_match_status,84550
file,202202,748,after_pincness,84550
file,202202,748,after_fitstat,84550
file,202202,748,after_theta,84550
file,202202,748,after_dcedge,59830
file,202202,748,after_finite,59830
file,202202,748,after_cell_selection,57494
file,202202,749,input_entries,106303
file,202202,749,after_match_status,106303
file,202202,749,after_pincness,106303
file,202202,749,after_fitstat,106303
file,202202,749,after_theta,106303
file,202202,749,after_dcedge,75088
file,202202,749,after_finite,75088
file,202202,749,after_cell_selection,71947
file,202202,750,input_entries,210215
file,202202,750,after_match_status,210215
file,202202,750,after_pincness,210215
file,202202,750,after_fitstat,210215
file,202202,750,after_theta,210215
file,202202,750,after_dcedge,147931
file,202202,750,after_finite,147931
file,202202,750,after_cell_selection,136717
file,202202,751,input_entries,288881
file,202202,751,after_match_status,288881
file,202202,751,after_pincness,288881
file,202202,751,after_fitstat,288881
file,202202,751,after_theta,288881
file,202202,751,after_dcedge,203933
file,202202,751,after_finite,203933
file,202202,751,after_cell_selection,183191
file,202202,752,input_entries,178916
file,202202,752,after_match_status,178916
file,202202,752,after_pincness,178916
file,202202,752,after_fitstat,178916
file,202202,752,after_theta,178916
file,202202,752,after_dcedge,126341
file,202202,752,after_finite,126341
file,202202,752,after_cell_selection,118240
file,202202,753,input_entries,92056
file,202202,753,after_match_status,92056
file,202202,753,after_pincness,92056
file,202202,753,after_fitstat,92056
file,202202,753,after_theta,92056
file,202202,753,after_dcedge,64938
file,202202,753,after_finite,64938
file,202202,753,after_cell_selection,62342
file,202202,754,input_entries,45904
file,202202,754,after_match_status,45904
file,202202,754,after_pincness,45904
file,202202,754,after_fitstat,45904
file,202202,754,after_theta,45904
file,202202,754,after_dcedge,32664
file,202202,754,after_finite,32664
file,202202,754,after_cell_selection,31124
file,202202,755,input_entries,28315
file,202202,755,after_match_status,28315
file,202202,755,after_pincness,28315
file,202202,755,after_fitstat,28315
file,202202,755,after_theta,28315
file,202202,755,after_dcedge,20201
file,202202,755,after_finite,20201
file,202202,755,after_cell_selection,18886
file,202202,756,input_entries,24487
file,202202,756,after_match_status,24487
file,202202,756,after_pincness,24487
file,202202,756,after_fitstat,24487
file,202202,756,after_theta,24487
file,202202,756,after_dcedge,17389
file,202202,756,after_finite,17389
file,202202,756,after_cell_selection,16180
file,202202,757,input_entries,24761
file,202202,757,after_match_status,24761
file,202202,757,after_pincness,24761
file,202202,757,after_fitstat,24761
file,202202,757,after_theta,24761
file,202202,757,after_dcedge,17529
file,202202,757,after_finite,17529
file,202202,757,after_cell_selection,16390
file,202202,758,input_entries,24960
file,202202,758,after_match_status,24960
file,202202,758,after_pincness,24960
file,202202,758,after_fitstat,24960
file,202202,758,after_theta,24960
file,202202,758,after_dcedge,17665
file,202202,758,after_finite,17665
file,202202,758,after_cell_selection,16470
file,202202,759,input_entries,20319
file,202202,759,after_match_status,20319
file,202202,759,after_pincness,20319
file,202202,759,after_fitstat,20319
file,202202,759,after_theta,20319
file,202202,759,after_dcedge,14304
file,202202,759,after_finite,14304
file,202202,759,after_cell_selection,13359
file,202202,760,input_entries,13047
file,202202,760,after_match_status,13047
file,202202,760,after_pincness,13047
file,202202,760,after_fitstat,13047
file,202202,760,after_theta,13047
file,202202,760,after_dcedge,9213
file,202202,760,after_finite,9213
file,202202,760,after_cell_selection,8567
file,202202,761,input_entries,26006
file,202202,761,after_match_status,26006
file,202202,761,after_pincness,26006
file,202202,761,after_fitstat,26006
file,202202,761,after_theta,26006
file,202202,761,after_dcedge,18422
file,202202,761,after_finite,18422
file,202202,761,after_cell_selection,17227
file,202202,762,input_entries,25618
file,202202,762,after_match_status,25618
file,202202,762,after_pincness,25618
file,202202,762,after_fitstat,25618
file,202202,762,after_theta,25618
file,202202,762,after_dcedge,18241
file,202202,762,after_finite,18241
file,202202,762,after_cell_selection,17057
file,202202,763,input_entries,25615
file,202202,763,after_match_status,25615
file,202202,763,after_pincness,25615
file,202202,763,after_fitstat,25615
file,202202,763,after_theta,25615
file,202202,763,after_dcedge,18153
file,202202,763,after_finite,18153
file,202202,763,after_cell_selection,16865
file,202202,764,input_entries,35942
file,202202,764,after_match_status,35942
file,202202,764,after_pincness,35942
file,202202,764,after_fitstat,35942
file,202202,764,after_theta,35942
file,202202,764,after_dcedge,25533
file,202202,764,after_finite,25533
file,202202,764,after_cell_selection,24076
file,202202,765,input_entries,70489
file,202202,765,after_match_status,70489
file,202202,765,after_pincness,70489
file,202202,765,after_fitstat,70489
file,202202,765,after_theta,70489
file,202202,765,after_dcedge,49724
file,202202,765,after_finite,49724
file,202202,765,after_cell_selection,47665
file,202202,766,input_entries,160145
file,202202,766,after_match_status,160145
file,202202,766,after_pincness,160145
file,202202,766,after_fitstat,160145
file,202202,766,after_theta,160145
file,202202,766,after_dcedge,113447
file,202202,766,after_finite,113447
file,202202,766,after_cell_selection,106806
file,202202,767,input_entries,320949
file,202202,767,after_match_status,320949
file,202202,767,after_pincness,320949
file,202202,767,after_fitstat,320949
file,202202,767,after_theta,320949
file,202202,767,after_dcedge,227350
file,202202,767,after_finite,227350
file,202202,767,after_cell_selection,201165
file,202202,768,input_entries,271659
file,202202,768,after_match_status,271659
file,202202,768,after_pincness,271659
file,202202,768,after_fitstat,271659
file,202202,768,after_theta,271659
file,202202,768,after_dcedge,192718
file,202202,768,after_finite,192718
file,202202,768,after_cell_selection,173704
file,202202,769,input_entries,128057
file,202202,769,after_match_status,128057
file,202202,769,after_pincness,128057
file,202202,769,after_fitstat,128057
file,202202,769,after_theta,128057
file,202202,769,after_dcedge,90911
file,202202,769,after_finite,90911
file,202202,769,after_cell_selection,87009
file,202202,770,input_entries,87552
file,202202,770,after_match_status,87552
file,202202,770,after_pincness,87552
file,202202,770,after_fitstat,87552
file,202202,770,after_theta,87552
file,202202,770,after_dcedge,61770
file,202202,770,after_finite,61770
file,202202,770,after_cell_selection,59378
file,202202,771,input_entries,113856
file,202202,771,after_match_status,113856
file,202202,771,after_pincness,113856
file,202202,771,after_fitstat,113856
file,202202,771,after_theta,113856
file,202202,771,after_dcedge,80598
file,202202,771,after_finite,80598
file,202202,771,after_cell_selection,77152
file,202202,772,input_entries,222012
file,202202,772,after_match_status,222012
file,202202,772,after_pincness,222012
file,202202,772,after_fitstat,222012
file,202202,772,after_theta,222012
file,202202,772,after_dcedge,157013
file,202202,772,after_finite,157013
file,202202,772,after_cell_selection,144698
file,202202,773,input_entries,284761
file,202202,773,after_match_status,284761
file,202202,773,after_pincness,284761
file,202202,773,after_fitstat,284761
file,202202,773,after_theta,284761
file,202202,773,after_dcedge,200671
file,202202,773,after_finite,200671
file,202202,773,after_cell_selection,180108
file,202202,774,input_entries,181163
file,202202,774,after_match_status,181163
file,202202,774,after_pincness,181163
file,202202,774,after_fitstat,181163
file,202202,774,after_theta,181163
file,202202,774,after_dcedge,127746
file,202202,774,after_finite,127746
file,202202,774,after_cell_selection,120137
file,202202,775,input_entries,91160
file,202202,775,after_match_status,91160
file,202202,775,after_pincness,91160
file,202202,775,after_fitstat,91160
file,202202,775,after_theta,91160
file,202202,775,after_dcedge,64146
file,202202,775,after_finite,64146
file,202202,775,after_cell_selection,61629
file,202202,776,input_entries,46574
file,202202,776,after_match_status,46574
file,202202,776,after_pincness,46574
file,202202,776,after_fitstat,46574
file,202202,776,after_theta,46574
file,202202,776,after_dcedge,33065
file,202202,776,after_finite,33065
file,202202,776,after_cell_selection,31366
file,202202,777,input_entries,27827
file,202202,777,after_match_status,27827
file,202202,777,after_pincness,27827
file,202202,777,after_fitstat,27827
file,202202,777,after_theta,27827
file,202202,777,after_dcedge,19871
file,202202,777,after_finite,19871
file,202202,777,after_cell_selection,18637
file,202202,778,input_entries,24558
file,202202,778,after_match_status,24558
file,202202,778,after_pincness,24558
file,202202,778,after_fitstat,24558
file,202202,778,after_theta,24558
file,202202,778,after_dcedge,17337
file,202202,778,after_finite,17337
file,202202,778,after_cell_selection,16126
file,202202,779,input_entries,25249
file,202202,779,after_match_status,25249
file,202202,779,after_pincness,25249
file,202202,779,after_fitstat,25249
file,202202,779,after_theta,25249
file,202202,779,after_dcedge,17873
file,202202,779,after_finite,17873
file,202202,779,after_cell_selection,16669
file,202202,780,input_entries,25231
file,202202,780,after_match_status,25231
file,202202,780,after_pincness,25231
file,202202,780,after_fitstat,25231
file,202202,780,after_theta,25231
file,202202,780,after_dcedge,17956
file,202202,780,after_finite,17956
file,202202,780,after_cell_selection,16766
file,202202,781,input_entries,18265
file,202202,781,after_match_status,18265
file,202202,781,after_pincness,18265
file,202202,781,after_fitstat,18265
