cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
68,"[1100,2000)","[4.25,4.5)",0.29243433475494385,0.1850850135087967,0.8714531660079956,0,0.16423360325340047,nan,nan,-0.16423360325340047,0.0,0.40525745305102095,-0.5731205863575317,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
69,"[1100,2000)","[4.5,4.75)",0.5586923360824585,0.35360273718833923,0.7991706728935242,0,1.5163908827192816,nan,nan,-1.5163908827192816,0.0,1.2314182403713538,-1.7414883764867806,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
70,"[1100,2000)","[4.75,5.0)",1.5800000429153442,1.0,0.7129790186882019,0,10.16600347142754,nan,nan,-10.16600347142754,0.0,3.188417079277355,-4.509102676016048,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
71,"[1100,2000)","[5,6)",1.5800000429153442,1.0,0.7129790186882019,0,5.724003139497844,nan,nan,-5.724003139497844,0.0,2.392488900600762,-3.3834902510566938,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
72,"[1100,2000)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
73,"[2000,3000)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
74,"[2000,3000)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
75,"[2000,3000)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
76,"[2000,3000)","[3.25,3.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
77,"[2000,3000)","[3.5,3.75)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
78,"[2000,3000)","[3.75,4.0)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
79,"[2000,3000)","[4.0,4.25)",1.5800000429153442,1.0,0.7129790186882019,0,1.798003469305088,nan,nan,-1.798003469305088,0.0,1.3408965170008789,-1.8963140400814882,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
80,"[2000,3000)","[4.25,4.5)",1.5800000429153442,1.0,0.7129790186882019,0,9.601814971580126,nan,nan,-9.601814971580126,0.0,3.09867955290316,-4.382194649163847,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
81,"[2000,3000)","[4.5,4.75)",0.2023904025554657,0.12809519469738007,0.7595100998878479,0,0.08796486708043656,nan,nan,-0.08796486708043656,0.0,0.29658871704843487,-0.419439786096733,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
